装备类别,equipment_id,名称,career,职业,quality_tier,品质,部位,底材/基础装备ID,元素,技能/被动/效果ID,核心技能ID,套装ID,来源
防具,3001867,远征胸甲,0,全职业,4,橙/传说,槽位106,3001867,,0,,0,src/conf/conf_armor.erl:33625
防具,3001868,远征胸甲,0,全职业,4,橙/传说,槽位106,3001868,,0,,0,src/conf/conf_armor.erl:33643
防具,3001869,远征胸甲,0,全职业,4,橙/传说,槽位106,3001869,,0,,0,src/conf/conf_armor.erl:33661
防具,3001870,远征胸甲,0,全职业,4,橙/传说,槽位106,3001870,,0,,0,src/conf/conf_armor.erl:33679
防具,3001871,破境胸甲,0,全职业,4,橙/传说,槽位106,3001871,,0,,0,src/conf/conf_armor.erl:33697
防具,3001872,破境胸甲,0,全职业,4,橙/传说,槽位106,3001872,,0,,0,src/conf/conf_armor.erl:33715
防具,3001873,破境胸甲,0,全职业,4,橙/传说,槽位106,3001873,,0,,0,src/conf/conf_armor.erl:33733
防具,3001874,破境胸甲,0,全职业,4,橙/传说,槽位106,3001874,,0,,0,src/conf/conf_armor.erl:33751
防具,3001875,破境胸甲,0,全职业,4,橙/传说,槽位106,3001875,,0,,0,src/conf/conf_armor.erl:33769
防具,3001876,破境胸甲,0,全职业,4,橙/传说,槽位106,3001876,,0,,0,src/conf/conf_armor.erl:33787
防具,3001877,破境胸甲,0,全职业,4,橙/传说,槽位106,3001877,,0,,0,src/conf/conf_armor.erl:33805
防具,3001878,破境胸甲,0,全职业,4,橙/传说,槽位106,3001878,,0,,0,src/conf/conf_armor.erl:33823
防具,3001879,破境胸甲,0,全职业,4,橙/传说,槽位106,3001879,,0,,0,src/conf/conf_armor.erl:33841
防具,3001880,破境胸甲,0,全职业,4,橙/传说,槽位106,3001880,,0,,0,src/conf/conf_armor.erl:33859
防具,3001881,破境胸甲,0,全职业,4,橙/传说,槽位106,3001881,,0,,0,src/conf/conf_armor.erl:33877
防具,3001882,破境胸甲,0,全职业,4,橙/传说,槽位106,3001882,,0,,0,src/conf/conf_armor.erl:33895
防具,3001883,破境胸甲,0,全职业,4,橙/传说,槽位106,3001883,,0,,0,src/conf/conf_armor.erl:33913
防具,3001884,破境胸甲,0,全职业,4,橙/传说,槽位106,3001884,,0,,0,src/conf/conf_armor.erl:33931
防具,3001885,破境胸甲,0,全职业,4,橙/传说,槽位106,3001885,,0,,0,src/conf/conf_armor.erl:33949
防具,3001886,破境胸甲,0,全职业,4,橙/传说,槽位106,3001886,,0,,0,src/conf/conf_armor.erl:33967
防具,3001887,破境胸甲,0,全职业,4,橙/传说,槽位106,3001887,,0,,0,src/conf/conf_armor.erl:33985
防具,3001888,破境胸甲,0,全职业,4,橙/传说,槽位106,3001888,,0,,0,src/conf/conf_armor.erl:34003
防具,3001889,破境胸甲,0,全职业,4,橙/传说,槽位106,3001889,,0,,0,src/conf/conf_armor.erl:34021
防具,3001890,破境胸甲,0,全职业,4,橙/传说,槽位106,3001890,,0,,0,src/conf/conf_armor.erl:34039
防具,3001891,启程鞋子,0,全职业,4,橙/传说,槽位107,3001891,,0,,0,src/conf/conf_armor.erl:34057
防具,3001892,启程鞋子,0,全职业,4,橙/传说,槽位107,3001892,,0,,0,src/conf/conf_armor.erl:34075
防具,3001893,启程鞋子,0,全职业,4,橙/传说,槽位107,3001893,,0,,0,src/conf/conf_armor.erl:34093
防具,3001894,启程鞋子,0,全职业,4,橙/传说,槽位107,3001894,,0,,0,src/conf/conf_armor.erl:34111
防具,3001895,启程鞋子,0,全职业,4,橙/传说,槽位107,3001895,,0,,0,src/conf/conf_armor.erl:34129
防具,3001896,启程鞋子,0,全职业,4,橙/传说,槽位107,3001896,,0,,0,src/conf/conf_armor.erl:34147
防具,3001897,启程鞋子,0,全职业,4,橙/传说,槽位107,3001897,,0,,0,src/conf/conf_armor.erl:34165
防具,3001898,启程鞋子,0,全职业,4,橙/传说,槽位107,3001898,,0,,0,src/conf/conf_armor.erl:34183
防具,3001899,启程鞋子,0,全职业,4,橙/传说,槽位107,3001899,,0,,0,src/conf/conf_armor.erl:34201
防具,3001900,启程鞋子,0,全职业,4,橙/传说,槽位107,3001900,,0,,0,src/conf/conf_armor.erl:34219
防具,3001901,寻路鞋子,0,全职业,4,橙/传说,槽位107,3001901,,0,,0,src/conf/conf_armor.erl:34237
防具,3001902,寻路鞋子,0,全职业,4,橙/传说,槽位107,3001902,,0,,0,src/conf/conf_armor.erl:34255
防具,3001903,寻路鞋子,0,全职业,4,橙/传说,槽位107,3001903,,0,,0,src/conf/conf_armor.erl:34273
防具,3001904,寻路鞋子,0,全职业,4,橙/传说,槽位107,3001904,,0,,0,src/conf/conf_armor.erl:34291
防具,3001905,寻路鞋子,0,全职业,4,橙/传说,槽位107,3001905,,0,,0,src/conf/conf_armor.erl:34309
防具,3001906,寻路鞋子,0,全职业,4,橙/传说,槽位107,3001906,,0,,0,src/conf/conf_armor.erl:34327
防具,3001907,寻路鞋子,0,全职业,4,橙/传说,槽位107,3001907,,0,,0,src/conf/conf_armor.erl:34345
防具,3001908,寻路鞋子,0,全职业,4,橙/传说,槽位107,3001908,,0,,0,src/conf/conf_armor.erl:34363
防具,3001909,寻路鞋子,0,全职业,4,橙/传说,槽位107,3001909,,0,,0,src/conf/conf_armor.erl:34381
防具,3001910,寻路鞋子,0,全职业,4,橙/传说,槽位107,3001910,,0,,0,src/conf/conf_armor.erl:34399
防具,3001911,远行鞋子,0,全职业,4,橙/传说,槽位107,3001911,,0,,0,src/conf/conf_armor.erl:34417
防具,3001912,远行鞋子,0,全职业,4,橙/传说,槽位107,3001912,,0,,0,src/conf/conf_armor.erl:34435
防具,3001913,远行鞋子,0,全职业,4,橙/传说,槽位107,3001913,,0,,0,src/conf/conf_armor.erl:34453
防具,3001914,远行鞋子,0,全职业,4,橙/传说,槽位107,3001914,,0,,0,src/conf/conf_armor.erl:34471
防具,3001915,远行鞋子,0,全职业,4,橙/传说,槽位107,3001915,,0,,0,src/conf/conf_armor.erl:34489
防具,3001916,远行鞋子,0,全职业,4,橙/传说,槽位107,3001916,,0,,0,src/conf/conf_armor.erl:34507
防具,3001917,远行鞋子,0,全职业,4,橙/传说,槽位107,3001917,,0,,0,src/conf/conf_armor.erl:34525
防具,3001918,远行鞋子,0,全职业,4,橙/传说,槽位107,3001918,,0,,0,src/conf/conf_armor.erl:34543
防具,3001919,远行鞋子,0,全职业,4,橙/传说,槽位107,3001919,,0,,0,src/conf/conf_armor.erl:34561
防具,3001920,远行鞋子,0,全职业,4,橙/传说,槽位107,3001920,,0,,0,src/conf/conf_armor.erl:34579
防具,3001921,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001921,,0,,0,src/conf/conf_armor.erl:34597
防具,3001922,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001922,,0,,0,src/conf/conf_armor.erl:34615
防具,3001923,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001923,,0,,0,src/conf/conf_armor.erl:34633
防具,3001924,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001924,,0,,0,src/conf/conf_armor.erl:34651
防具,3001925,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001925,,0,,0,src/conf/conf_armor.erl:34669
防具,3001926,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001926,,0,,0,src/conf/conf_armor.erl:34687
防具,3001927,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001927,,0,,0,src/conf/conf_armor.erl:34705
防具,3001928,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001928,,0,,0,src/conf/conf_armor.erl:34723
防具,3001929,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001929,,0,,0,src/conf/conf_armor.erl:34741
防具,3001930,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001930,,0,,0,src/conf/conf_armor.erl:34759
防具,3001931,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001931,,0,,0,src/conf/conf_armor.erl:34777
防具,3001932,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001932,,0,,0,src/conf/conf_armor.erl:34795
防具,3001933,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001933,,0,,0,src/conf/conf_armor.erl:34813
防具,3001934,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001934,,0,,0,src/conf/conf_armor.erl:34831
防具,3001935,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001935,,0,,0,src/conf/conf_armor.erl:34849
防具,3001936,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001936,,0,,0,src/conf/conf_armor.erl:34867
防具,3001937,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001937,,0,,0,src/conf/conf_armor.erl:34885
防具,3001938,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001938,,0,,0,src/conf/conf_armor.erl:34903
防具,3001939,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001939,,0,,0,src/conf/conf_armor.erl:34921
防具,3001940,拓荒鞋子,0,全职业,4,橙/传说,槽位107,3001940,,0,,0,src/conf/conf_armor.erl:34939
防具,3001941,远征鞋子,0,全职业,4,橙/传说,槽位107,3001941,,0,,0,src/conf/conf_armor.erl:34957
防具,3001942,远征鞋子,0,全职业,4,橙/传说,槽位107,3001942,,0,,0,src/conf/conf_armor.erl:34975
防具,3001943,远征鞋子,0,全职业,4,橙/传说,槽位107,3001943,,0,,0,src/conf/conf_armor.erl:34993
防具,3001944,远征鞋子,0,全职业,4,橙/传说,槽位107,3001944,,0,,0,src/conf/conf_armor.erl:35011
防具,3001945,远征鞋子,0,全职业,4,橙/传说,槽位107,3001945,,0,,0,src/conf/conf_armor.erl:35029
防具,3001946,远征鞋子,0,全职业,4,橙/传说,槽位107,3001946,,0,,0,src/conf/conf_armor.erl:35047
防具,3001947,远征鞋子,0,全职业,4,橙/传说,槽位107,3001947,,0,,0,src/conf/conf_armor.erl:35065
防具,3001948,远征鞋子,0,全职业,4,橙/传说,槽位107,3001948,,0,,0,src/conf/conf_armor.erl:35083
防具,3001949,远征鞋子,0,全职业,4,橙/传说,槽位107,3001949,,0,,0,src/conf/conf_armor.erl:35101
防具,3001950,远征鞋子,0,全职业,4,橙/传说,槽位107,3001950,,0,,0,src/conf/conf_armor.erl:35119
防具,3001951,远征鞋子,0,全职业,4,橙/传说,槽位107,3001951,,0,,0,src/conf/conf_armor.erl:35137
防具,3001952,远征鞋子,0,全职业,4,橙/传说,槽位107,3001952,,0,,0,src/conf/conf_armor.erl:35155
防具,3001953,远征鞋子,0,全职业,4,橙/传说,槽位107,3001953,,0,,0,src/conf/conf_armor.erl:35173
防具,3001954,远征鞋子,0,全职业,4,橙/传说,槽位107,3001954,,0,,0,src/conf/conf_armor.erl:35191
防具,3001955,远征鞋子,0,全职业,4,橙/传说,槽位107,3001955,,0,,0,src/conf/conf_armor.erl:35209
防具,3001956,远征鞋子,0,全职业,4,橙/传说,槽位107,3001956,,0,,0,src/conf/conf_armor.erl:35227
防具,3001957,远征鞋子,0,全职业,4,橙/传说,槽位107,3001957,,0,,0,src/conf/conf_armor.erl:35245
防具,3001958,远征鞋子,0,全职业,4,橙/传说,槽位107,3001958,,0,,0,src/conf/conf_armor.erl:35263
防具,3001959,远征鞋子,0,全职业,4,橙/传说,槽位107,3001959,,0,,0,src/conf/conf_armor.erl:35281
防具,3001960,远征鞋子,0,全职业,4,橙/传说,槽位107,3001960,,0,,0,src/conf/conf_armor.erl:35299
防具,3001961,破境鞋子,0,全职业,4,橙/传说,槽位107,3001961,,0,,0,src/conf/conf_armor.erl:35317
防具,3001962,破境鞋子,0,全职业,4,橙/传说,槽位107,3001962,,0,,0,src/conf/conf_armor.erl:35335
防具,3001963,破境鞋子,0,全职业,4,橙/传说,槽位107,3001963,,0,,0,src/conf/conf_armor.erl:35353
防具,3001964,破境鞋子,0,全职业,4,橙/传说,槽位107,3001964,,0,,0,src/conf/conf_armor.erl:35371
防具,3001965,破境鞋子,0,全职业,4,橙/传说,槽位107,3001965,,0,,0,src/conf/conf_armor.erl:35389
防具,3001966,破境鞋子,0,全职业,4,橙/传说,槽位107,3001966,,0,,0,src/conf/conf_armor.erl:35407
防具,3001967,破境鞋子,0,全职业,4,橙/传说,槽位107,3001967,,0,,0,src/conf/conf_armor.erl:35425
防具,3001968,破境鞋子,0,全职业,4,橙/传说,槽位107,3001968,,0,,0,src/conf/conf_armor.erl:35443
防具,3001969,破境鞋子,0,全职业,4,橙/传说,槽位107,3001969,,0,,0,src/conf/conf_armor.erl:35461
防具,3001970,破境鞋子,0,全职业,4,橙/传说,槽位107,3001970,,0,,0,src/conf/conf_armor.erl:35479
防具,3001971,破境鞋子,0,全职业,4,橙/传说,槽位107,3001971,,0,,0,src/conf/conf_armor.erl:35497
防具,3001972,破境鞋子,0,全职业,4,橙/传说,槽位107,3001972,,0,,0,src/conf/conf_armor.erl:35515
防具,3001973,破境鞋子,0,全职业,4,橙/传说,槽位107,3001973,,0,,0,src/conf/conf_armor.erl:35533
防具,3001974,破境鞋子,0,全职业,4,橙/传说,槽位107,3001974,,0,,0,src/conf/conf_armor.erl:35551
防具,3001975,破境鞋子,0,全职业,4,橙/传说,槽位107,3001975,,0,,0,src/conf/conf_armor.erl:35569
防具,3001976,破境鞋子,0,全职业,4,橙/传说,槽位107,3001976,,0,,0,src/conf/conf_armor.erl:35587
防具,3001977,破境鞋子,0,全职业,4,橙/传说,槽位107,3001977,,0,,0,src/conf/conf_armor.erl:35605
防具,3001978,破境鞋子,0,全职业,4,橙/传说,槽位107,3001978,,0,,0,src/conf/conf_armor.erl:35623
防具,3001979,破境鞋子,0,全职业,4,橙/传说,槽位107,3001979,,0,,0,src/conf/conf_armor.erl:35641
防具,3001980,破境鞋子,0,全职业,4,橙/传说,槽位107,3001980,,0,,0,src/conf/conf_armor.erl:35659
防具,3001981,启程项链,0,全职业,4,橙/传说,槽位109,3001981,,0,,0,src/conf/conf_armor.erl:35677
防具,3001982,启程项链,0,全职业,4,橙/传说,槽位109,3001982,,0,,0,src/conf/conf_armor.erl:35695
防具,3001983,启程项链,0,全职业,4,橙/传说,槽位109,3001983,,0,,0,src/conf/conf_armor.erl:35713
防具,3001984,启程项链,0,全职业,4,橙/传说,槽位109,3001984,,0,,0,src/conf/conf_armor.erl:35731
防具,3001985,启程项链,0,全职业,4,橙/传说,槽位109,3001985,,0,,0,src/conf/conf_armor.erl:35749
防具,3001986,启程项链,0,全职业,4,橙/传说,槽位109,3001986,,0,,0,src/conf/conf_armor.erl:35767
防具,3001987,启程项链,0,全职业,4,橙/传说,槽位109,3001987,,0,,0,src/conf/conf_armor.erl:35785
防具,3001988,启程项链,0,全职业,4,橙/传说,槽位109,3001988,,0,,0,src/conf/conf_armor.erl:35803
防具,3001989,启程项链,0,全职业,4,橙/传说,槽位109,3001989,,0,,0,src/conf/conf_armor.erl:35821
防具,3001990,启程项链,0,全职业,4,橙/传说,槽位109,3001990,,0,,0,src/conf/conf_armor.erl:35839
防具,3001991,寻路项链,0,全职业,4,橙/传说,槽位109,3001991,,0,,0,src/conf/conf_armor.erl:35857
防具,3001992,寻路项链,0,全职业,4,橙/传说,槽位109,3001992,,0,,0,src/conf/conf_armor.erl:35875
防具,3001993,寻路项链,0,全职业,4,橙/传说,槽位109,3001993,,0,,0,src/conf/conf_armor.erl:35893
防具,3001994,寻路项链,0,全职业,4,橙/传说,槽位109,3001994,,0,,0,src/conf/conf_armor.erl:35911
防具,3001995,寻路项链,0,全职业,4,橙/传说,槽位109,3001995,,0,,0,src/conf/conf_armor.erl:35929
防具,3001996,寻路项链,0,全职业,4,橙/传说,槽位109,3001996,,0,,0,src/conf/conf_armor.erl:35947
防具,3001997,寻路项链,0,全职业,4,橙/传说,槽位109,3001997,,0,,0,src/conf/conf_armor.erl:35965
防具,3001998,寻路项链,0,全职业,4,橙/传说,槽位109,3001998,,0,,0,src/conf/conf_armor.erl:35983
防具,3001999,寻路项链,0,全职业,4,橙/传说,槽位109,3001999,,0,,0,src/conf/conf_armor.erl:36001
防具,3002000,寻路项链,0,全职业,4,橙/传说,槽位109,3002000,,0,,0,src/conf/conf_armor.erl:36019
防具,3002001,远行项链,0,全职业,4,橙/传说,槽位109,3002001,,0,,0,src/conf/conf_armor.erl:36037
防具,3002002,远行项链,0,全职业,4,橙/传说,槽位109,3002002,,0,,0,src/conf/conf_armor.erl:36055
防具,3002003,远行项链,0,全职业,4,橙/传说,槽位109,3002003,,0,,0,src/conf/conf_armor.erl:36073
防具,3002004,远行项链,0,全职业,4,橙/传说,槽位109,3002004,,0,,0,src/conf/conf_armor.erl:36091
防具,3002005,远行项链,0,全职业,4,橙/传说,槽位109,3002005,,0,,0,src/conf/conf_armor.erl:36109
防具,3002006,远行项链,0,全职业,4,橙/传说,槽位109,3002006,,0,,0,src/conf/conf_armor.erl:36127
防具,3002007,远行项链,0,全职业,4,橙/传说,槽位109,3002007,,0,,0,src/conf/conf_armor.erl:36145
防具,3002008,远行项链,0,全职业,4,橙/传说,槽位109,3002008,,0,,0,src/conf/conf_armor.erl:36163
防具,3002009,远行项链,0,全职业,4,橙/传说,槽位109,3002009,,0,,0,src/conf/conf_armor.erl:36181
防具,3002010,远行项链,0,全职业,4,橙/传说,槽位109,3002010,,0,,0,src/conf/conf_armor.erl:36199
防具,3002011,拓荒项链,0,全职业,4,橙/传说,槽位109,3002011,,0,,0,src/conf/conf_armor.erl:36217
防具,3002012,拓荒项链,0,全职业,4,橙/传说,槽位109,3002012,,0,,0,src/conf/conf_armor.erl:36235
防具,3002013,拓荒项链,0,全职业,4,橙/传说,槽位109,3002013,,0,,0,src/conf/conf_armor.erl:36253
防具,3002014,拓荒项链,0,全职业,4,橙/传说,槽位109,3002014,,0,,0,src/conf/conf_armor.erl:36271
防具,3002015,拓荒项链,0,全职业,4,橙/传说,槽位109,3002015,,0,,0,src/conf/conf_armor.erl:36289
防具,3002016,拓荒项链,0,全职业,4,橙/传说,槽位109,3002016,,0,,0,src/conf/conf_armor.erl:36307
防具,3002017,拓荒项链,0,全职业,4,橙/传说,槽位109,3002017,,0,,0,src/conf/conf_armor.erl:36325
防具,3002018,拓荒项链,0,全职业,4,橙/传说,槽位109,3002018,,0,,0,src/conf/conf_armor.erl:36343
防具,3002019,拓荒项链,0,全职业,4,橙/传说,槽位109,3002019,,0,,0,src/conf/conf_armor.erl:36361
防具,3002020,拓荒项链,0,全职业,4,橙/传说,槽位109,3002020,,0,,0,src/conf/conf_armor.erl:36379
防具,3002021,拓荒项链,0,全职业,4,橙/传说,槽位109,3002021,,0,,0,src/conf/conf_armor.erl:36397
防具,3002022,拓荒项链,0,全职业,4,橙/传说,槽位109,3002022,,0,,0,src/conf/conf_armor.erl:36415
防具,3002023,拓荒项链,0,全职业,4,橙/传说,槽位109,3002023,,0,,0,src/conf/conf_armor.erl:36433
防具,3002024,拓荒项链,0,全职业,4,橙/传说,槽位109,3002024,,0,,0,src/conf/conf_armor.erl:36451
防具,3002025,拓荒项链,0,全职业,4,橙/传说,槽位109,3002025,,0,,0,src/conf/conf_armor.erl:36469
防具,3002026,拓荒项链,0,全职业,4,橙/传说,槽位109,3002026,,0,,0,src/conf/conf_armor.erl:36487
防具,3002027,拓荒项链,0,全职业,4,橙/传说,槽位109,3002027,,0,,0,src/conf/conf_armor.erl:36505
防具,3002028,拓荒项链,0,全职业,4,橙/传说,槽位109,3002028,,0,,0,src/conf/conf_armor.erl:36523
防具,3002029,拓荒项链,0,全职业,4,橙/传说,槽位109,3002029,,0,,0,src/conf/conf_armor.erl:36541
防具,3002030,拓荒项链,0,全职业,4,橙/传说,槽位109,3002030,,0,,0,src/conf/conf_armor.erl:36559
防具,3002031,远征项链,0,全职业,4,橙/传说,槽位109,3002031,,0,,0,src/conf/conf_armor.erl:36577
防具,3002032,远征项链,0,全职业,4,橙/传说,槽位109,3002032,,0,,0,src/conf/conf_armor.erl:36595
防具,3002033,远征项链,0,全职业,4,橙/传说,槽位109,3002033,,0,,0,src/conf/conf_armor.erl:36613
防具,3002034,远征项链,0,全职业,4,橙/传说,槽位109,3002034,,0,,0,src/conf/conf_armor.erl:36631
防具,3002035,远征项链,0,全职业,4,橙/传说,槽位109,3002035,,0,,0,src/conf/conf_armor.erl:36649
防具,3002036,远征项链,0,全职业,4,橙/传说,槽位109,3002036,,0,,0,src/conf/conf_armor.erl:36667
防具,3002037,远征项链,0,全职业,4,橙/传说,槽位109,3002037,,0,,0,src/conf/conf_armor.erl:36685
防具,3002038,远征项链,0,全职业,4,橙/传说,槽位109,3002038,,0,,0,src/conf/conf_armor.erl:36703
防具,3002039,远征项链,0,全职业,4,橙/传说,槽位109,3002039,,0,,0,src/conf/conf_armor.erl:36721
防具,3002040,远征项链,0,全职业,4,橙/传说,槽位109,3002040,,0,,0,src/conf/conf_armor.erl:36739
防具,3002041,远征项链,0,全职业,4,橙/传说,槽位109,3002041,,0,,0,src/conf/conf_armor.erl:36757
防具,3002042,远征项链,0,全职业,4,橙/传说,槽位109,3002042,,0,,0,src/conf/conf_armor.erl:36775
防具,3002043,远征项链,0,全职业,4,橙/传说,槽位109,3002043,,0,,0,src/conf/conf_armor.erl:36793
防具,3002044,远征项链,0,全职业,4,橙/传说,槽位109,3002044,,0,,0,src/conf/conf_armor.erl:36811
防具,3002045,远征项链,0,全职业,4,橙/传说,槽位109,3002045,,0,,0,src/conf/conf_armor.erl:36829
防具,3002046,远征项链,0,全职业,4,橙/传说,槽位109,3002046,,0,,0,src/conf/conf_armor.erl:36847
防具,3002047,远征项链,0,全职业,4,橙/传说,槽位109,3002047,,0,,0,src/conf/conf_armor.erl:36865
防具,3002048,远征项链,0,全职业,4,橙/传说,槽位109,3002048,,0,,0,src/conf/conf_armor.erl:36883
防具,3002049,远征项链,0,全职业,4,橙/传说,槽位109,3002049,,0,,0,src/conf/conf_armor.erl:36901
防具,3002050,远征项链,0,全职业,4,橙/传说,槽位109,3002050,,0,,0,src/conf/conf_armor.erl:36919
防具,3002051,破境项链,0,全职业,4,橙/传说,槽位109,3002051,,0,,0,src/conf/conf_armor.erl:36937
防具,3002052,破境项链,0,全职业,4,橙/传说,槽位109,3002052,,0,,0,src/conf/conf_armor.erl:36955
防具,3002053,破境项链,0,全职业,4,橙/传说,槽位109,3002053,,0,,0,src/conf/conf_armor.erl:36973
防具,3002054,破境项链,0,全职业,4,橙/传说,槽位109,3002054,,0,,0,src/conf/conf_armor.erl:36991
防具,3002055,破境项链,0,全职业,4,橙/传说,槽位109,3002055,,0,,0,src/conf/conf_armor.erl:37009
防具,3002056,破境项链,0,全职业,4,橙/传说,槽位109,3002056,,0,,0,src/conf/conf_armor.erl:37027
防具,3002057,破境项链,0,全职业,4,橙/传说,槽位109,3002057,,0,,0,src/conf/conf_armor.erl:37045
防具,3002058,破境项链,0,全职业,4,橙/传说,槽位109,3002058,,0,,0,src/conf/conf_armor.erl:37063
防具,3002059,破境项链,0,全职业,4,橙/传说,槽位109,3002059,,0,,0,src/conf/conf_armor.erl:37081
防具,3002060,破境项链,0,全职业,4,橙/传说,槽位109,3002060,,0,,0,src/conf/conf_armor.erl:37099
防具,3002061,破境项链,0,全职业,4,橙/传说,槽位109,3002061,,0,,0,src/conf/conf_armor.erl:37117
防具,3002062,破境项链,0,全职业,4,橙/传说,槽位109,3002062,,0,,0,src/conf/conf_armor.erl:37135
防具,3002063,破境项链,0,全职业,4,橙/传说,槽位109,3002063,,0,,0,src/conf/conf_armor.erl:37153
防具,3002064,破境项链,0,全职业,4,橙/传说,槽位109,3002064,,0,,0,src/conf/conf_armor.erl:37171
防具,3002065,破境项链,0,全职业,4,橙/传说,槽位109,3002065,,0,,0,src/conf/conf_armor.erl:37189
防具,3002066,破境项链,0,全职业,4,橙/传说,槽位109,3002066,,0,,0,src/conf/conf_armor.erl:37207
防具,3002067,破境项链,0,全职业,4,橙/传说,槽位109,3002067,,0,,0,src/conf/conf_armor.erl:37225
防具,3002068,破境项链,0,全职业,4,橙/传说,槽位109,3002068,,0,,0,src/conf/conf_armor.erl:37243
防具,3002069,破境项链,0,全职业,4,橙/传说,槽位109,3002069,,0,,0,src/conf/conf_armor.erl:37261
防具,3002070,破境项链,0,全职业,4,橙/传说,槽位109,3002070,,0,,0,src/conf/conf_armor.erl:37279
防具,3002071,启程戒指,0,全职业,4,橙/传说,槽位108,3002071,,0,,0,src/conf/conf_armor.erl:37297
防具,3002072,启程戒指,0,全职业,4,橙/传说,槽位108,3002072,,0,,0,src/conf/conf_armor.erl:37315
防具,3002073,启程戒指,0,全职业,4,橙/传说,槽位108,3002073,,0,,0,src/conf/conf_armor.erl:37333
防具,3002074,启程戒指,0,全职业,4,橙/传说,槽位108,3002074,,0,,0,src/conf/conf_armor.erl:37351
防具,3002075,启程戒指,0,全职业,4,橙/传说,槽位108,3002075,,0,,0,src/conf/conf_armor.erl:37369
防具,3002076,启程戒指,0,全职业,4,橙/传说,槽位108,3002076,,0,,0,src/conf/conf_armor.erl:37387
防具,3002077,启程戒指,0,全职业,4,橙/传说,槽位108,3002077,,0,,0,src/conf/conf_armor.erl:37405
防具,3002078,启程戒指,0,全职业,4,橙/传说,槽位108,3002078,,0,,0,src/conf/conf_armor.erl:37423
防具,3002079,启程戒指,0,全职业,4,橙/传说,槽位108,3002079,,0,,0,src/conf/conf_armor.erl:37441
防具,3002080,启程戒指,0,全职业,4,橙/传说,槽位108,3002080,,0,,0,src/conf/conf_armor.erl:37459
防具,3002081,寻路戒指,0,全职业,4,橙/传说,槽位108,3002081,,0,,0,src/conf/conf_armor.erl:37477
防具,3002082,寻路戒指,0,全职业,4,橙/传说,槽位108,3002082,,0,,0,src/conf/conf_armor.erl:37495
防具,3002083,寻路戒指,0,全职业,4,橙/传说,槽位108,3002083,,0,,0,src/conf/conf_armor.erl:37513
防具,3002084,寻路戒指,0,全职业,4,橙/传说,槽位108,3002084,,0,,0,src/conf/conf_armor.erl:37531
防具,3002085,寻路戒指,0,全职业,4,橙/传说,槽位108,3002085,,0,,0,src/conf/conf_armor.erl:37549
防具,3002086,寻路戒指,0,全职业,4,橙/传说,槽位108,3002086,,0,,0,src/conf/conf_armor.erl:37567
防具,3002087,寻路戒指,0,全职业,4,橙/传说,槽位108,3002087,,0,,0,src/conf/conf_armor.erl:37585
防具,3002088,寻路戒指,0,全职业,4,橙/传说,槽位108,3002088,,0,,0,src/conf/conf_armor.erl:37603
防具,3002089,寻路戒指,0,全职业,4,橙/传说,槽位108,3002089,,0,,0,src/conf/conf_armor.erl:37621
防具,3002090,寻路戒指,0,全职业,4,橙/传说,槽位108,3002090,,0,,0,src/conf/conf_armor.erl:37639
防具,3002091,远行戒指,0,全职业,4,橙/传说,槽位108,3002091,,0,,0,src/conf/conf_armor.erl:37657
防具,3002092,远行戒指,0,全职业,4,橙/传说,槽位108,3002092,,0,,0,src/conf/conf_armor.erl:37675
防具,3002093,远行戒指,0,全职业,4,橙/传说,槽位108,3002093,,0,,0,src/conf/conf_armor.erl:37693
防具,3002094,远行戒指,0,全职业,4,橙/传说,槽位108,3002094,,0,,0,src/conf/conf_armor.erl:37711
防具,3002095,远行戒指,0,全职业,4,橙/传说,槽位108,3002095,,0,,0,src/conf/conf_armor.erl:37729
防具,3002096,远行戒指,0,全职业,4,橙/传说,槽位108,3002096,,0,,0,src/conf/conf_armor.erl:37747
防具,3002097,远行戒指,0,全职业,4,橙/传说,槽位108,3002097,,0,,0,src/conf/conf_armor.erl:37765
防具,3002098,远行戒指,0,全职业,4,橙/传说,槽位108,3002098,,0,,0,src/conf/conf_armor.erl:37783
防具,3002099,远行戒指,0,全职业,4,橙/传说,槽位108,3002099,,0,,0,src/conf/conf_armor.erl:37801
