item_id,服务端名称,多语言键,type,类型说明,quality,品质说明,获得去向,珍品,指令可获得,记录后台日志,param,来源
3001803,启程胸甲,150120,106,胸部,4,橙/传说,1,0,1,1,3,src/conf/conf_item.erl:32592
3001804,启程胸甲,150120,106,胸部,4,橙/传说,1,0,1,1,4,src/conf/conf_item.erl:32609
3001805,启程胸甲,150120,106,胸部,4,橙/传说,1,0,1,1,5,src/conf/conf_item.erl:32626
3001806,启程胸甲,150120,106,胸部,4,橙/传说,1,0,1,1,6,src/conf/conf_item.erl:32643
3001807,启程胸甲,150120,106,胸部,4,橙/传说,1,0,1,1,7,src/conf/conf_item.erl:32660
3001808,启程胸甲,150120,106,胸部,4,橙/传说,1,0,1,1,8,src/conf/conf_item.erl:32677
3001809,启程胸甲,150120,106,胸部,4,橙/传说,1,0,1,1,9,src/conf/conf_item.erl:32694
3001810,启程胸甲,150120,106,胸部,4,橙/传说,1,0,1,1,10,src/conf/conf_item.erl:32711
3001811,寻路胸甲,150127,106,胸部,4,橙/传说,1,0,1,1,11,src/conf/conf_item.erl:32728
3001812,寻路胸甲,150127,106,胸部,4,橙/传说,1,0,1,1,12,src/conf/conf_item.erl:32745
3001813,寻路胸甲,150127,106,胸部,4,橙/传说,1,0,1,1,13,src/conf/conf_item.erl:32762
3001814,寻路胸甲,150127,106,胸部,4,橙/传说,1,0,1,1,14,src/conf/conf_item.erl:32779
3001815,寻路胸甲,150127,106,胸部,4,橙/传说,1,0,1,1,15,src/conf/conf_item.erl:32796
3001816,寻路胸甲,150127,106,胸部,4,橙/传说,1,0,1,1,16,src/conf/conf_item.erl:32813
3001817,寻路胸甲,150127,106,胸部,4,橙/传说,1,0,1,1,17,src/conf/conf_item.erl:32830
3001818,寻路胸甲,150127,106,胸部,4,橙/传说,1,0,1,1,18,src/conf/conf_item.erl:32847
3001819,寻路胸甲,150127,106,胸部,4,橙/传说,1,0,1,1,19,src/conf/conf_item.erl:32864
3001820,寻路胸甲,150127,106,胸部,4,橙/传说,1,0,1,1,20,src/conf/conf_item.erl:32881
3001821,远行胸甲,150134,106,胸部,4,橙/传说,1,0,1,1,21,src/conf/conf_item.erl:32898
3001822,远行胸甲,150134,106,胸部,4,橙/传说,1,0,1,1,22,src/conf/conf_item.erl:32915
3001823,远行胸甲,150134,106,胸部,4,橙/传说,1,0,1,1,23,src/conf/conf_item.erl:32932
3001824,远行胸甲,150134,106,胸部,4,橙/传说,1,0,1,1,24,src/conf/conf_item.erl:32949
3001825,远行胸甲,150134,106,胸部,4,橙/传说,1,0,1,1,25,src/conf/conf_item.erl:32966
3001826,远行胸甲,150134,106,胸部,4,橙/传说,1,0,1,1,26,src/conf/conf_item.erl:32983
3001827,远行胸甲,150134,106,胸部,4,橙/传说,1,0,1,1,27,src/conf/conf_item.erl:33000
3001828,远行胸甲,150134,106,胸部,4,橙/传说,1,0,1,1,28,src/conf/conf_item.erl:33017
3001829,远行胸甲,150134,106,胸部,4,橙/传说,1,0,1,1,29,src/conf/conf_item.erl:33034
3001830,远行胸甲,150134,106,胸部,4,橙/传说,1,0,1,1,30,src/conf/conf_item.erl:33051
3001831,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,31,src/conf/conf_item.erl:33068
3001832,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,32,src/conf/conf_item.erl:33085
3001833,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,33,src/conf/conf_item.erl:33102
3001834,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,34,src/conf/conf_item.erl:33119
3001835,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,35,src/conf/conf_item.erl:33136
3001836,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,36,src/conf/conf_item.erl:33153
3001837,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,37,src/conf/conf_item.erl:33170
3001838,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,38,src/conf/conf_item.erl:33187
3001839,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,39,src/conf/conf_item.erl:33204
3001840,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,40,src/conf/conf_item.erl:33221
3001841,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,41,src/conf/conf_item.erl:33238
3001842,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,42,src/conf/conf_item.erl:33255
3001843,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,43,src/conf/conf_item.erl:33272
3001844,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,44,src/conf/conf_item.erl:33289
3001845,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,45,src/conf/conf_item.erl:33306
3001846,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,46,src/conf/conf_item.erl:33323
3001847,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,47,src/conf/conf_item.erl:33340
3001848,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,48,src/conf/conf_item.erl:33357
3001849,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,49,src/conf/conf_item.erl:33374
3001850,拓荒胸甲,150141,106,胸部,4,橙/传说,1,0,1,1,50,src/conf/conf_item.erl:33391
3001851,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,51,src/conf/conf_item.erl:33408
3001852,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,52,src/conf/conf_item.erl:33425
3001853,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,53,src/conf/conf_item.erl:33442
3001854,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,54,src/conf/conf_item.erl:33459
3001855,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,55,src/conf/conf_item.erl:33476
3001856,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,56,src/conf/conf_item.erl:33493
3001857,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,57,src/conf/conf_item.erl:33510
3001858,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,58,src/conf/conf_item.erl:33527
3001859,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,59,src/conf/conf_item.erl:33544
3001860,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,60,src/conf/conf_item.erl:33561
3001861,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,61,src/conf/conf_item.erl:33578
3001862,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,62,src/conf/conf_item.erl:33595
3001863,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,63,src/conf/conf_item.erl:33612
3001864,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,64,src/conf/conf_item.erl:33629
3001865,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,65,src/conf/conf_item.erl:33646
3001866,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,66,src/conf/conf_item.erl:33663
3001867,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,67,src/conf/conf_item.erl:33680
3001868,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,68,src/conf/conf_item.erl:33697
3001869,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,69,src/conf/conf_item.erl:33714
3001870,远征胸甲,150148,106,胸部,4,橙/传说,1,0,1,1,70,src/conf/conf_item.erl:33731
3001871,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,71,src/conf/conf_item.erl:33748
3001872,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,72,src/conf/conf_item.erl:33765
3001873,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,73,src/conf/conf_item.erl:33782
3001874,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,74,src/conf/conf_item.erl:33799
3001875,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,75,src/conf/conf_item.erl:33816
3001876,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,76,src/conf/conf_item.erl:33833
3001877,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,77,src/conf/conf_item.erl:33850
3001878,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,78,src/conf/conf_item.erl:33867
3001879,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,79,src/conf/conf_item.erl:33884
3001880,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,80,src/conf/conf_item.erl:33901
3001881,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,81,src/conf/conf_item.erl:33918
3001882,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,82,src/conf/conf_item.erl:33935
3001883,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,83,src/conf/conf_item.erl:33952
3001884,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,84,src/conf/conf_item.erl:33969
3001885,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,85,src/conf/conf_item.erl:33986
3001886,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,86,src/conf/conf_item.erl:34003
3001887,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,87,src/conf/conf_item.erl:34020
3001888,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,88,src/conf/conf_item.erl:34037
3001889,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,89,src/conf/conf_item.erl:34054
3001890,破境胸甲,150155,106,胸部,4,橙/传说,1,0,1,1,90,src/conf/conf_item.erl:34071
3001891,启程鞋子,150121,107,脚,4,橙/传说,1,0,1,1,1,src/conf/conf_item.erl:34088
3001892,启程鞋子,150121,107,脚,4,橙/传说,1,0,1,1,2,src/conf/conf_item.erl:34105
3001893,启程鞋子,150121,107,脚,4,橙/传说,1,0,1,1,3,src/conf/conf_item.erl:34122
3001894,启程鞋子,150121,107,脚,4,橙/传说,1,0,1,1,4,src/conf/conf_item.erl:34139
3001895,启程鞋子,150121,107,脚,4,橙/传说,1,0,1,1,5,src/conf/conf_item.erl:34156
3001896,启程鞋子,150121,107,脚,4,橙/传说,1,0,1,1,6,src/conf/conf_item.erl:34173
3001897,启程鞋子,150121,107,脚,4,橙/传说,1,0,1,1,7,src/conf/conf_item.erl:34190
3001898,启程鞋子,150121,107,脚,4,橙/传说,1,0,1,1,8,src/conf/conf_item.erl:34207
3001899,启程鞋子,150121,107,脚,4,橙/传说,1,0,1,1,9,src/conf/conf_item.erl:34224
3001900,启程鞋子,150121,107,脚,4,橙/传说,1,0,1,1,10,src/conf/conf_item.erl:34241
3001901,寻路鞋子,150128,107,脚,4,橙/传说,1,0,1,1,11,src/conf/conf_item.erl:34258
3001902,寻路鞋子,150128,107,脚,4,橙/传说,1,0,1,1,12,src/conf/conf_item.erl:34275
3001903,寻路鞋子,150128,107,脚,4,橙/传说,1,0,1,1,13,src/conf/conf_item.erl:34292
3001904,寻路鞋子,150128,107,脚,4,橙/传说,1,0,1,1,14,src/conf/conf_item.erl:34309
3001905,寻路鞋子,150128,107,脚,4,橙/传说,1,0,1,1,15,src/conf/conf_item.erl:34326
3001906,寻路鞋子,150128,107,脚,4,橙/传说,1,0,1,1,16,src/conf/conf_item.erl:34343
3001907,寻路鞋子,150128,107,脚,4,橙/传说,1,0,1,1,17,src/conf/conf_item.erl:34360
3001908,寻路鞋子,150128,107,脚,4,橙/传说,1,0,1,1,18,src/conf/conf_item.erl:34377
3001909,寻路鞋子,150128,107,脚,4,橙/传说,1,0,1,1,19,src/conf/conf_item.erl:34394
3001910,寻路鞋子,150128,107,脚,4,橙/传说,1,0,1,1,20,src/conf/conf_item.erl:34411
3001911,远行鞋子,150135,107,脚,4,橙/传说,1,0,1,1,21,src/conf/conf_item.erl:34428
3001912,远行鞋子,150135,107,脚,4,橙/传说,1,0,1,1,22,src/conf/conf_item.erl:34445
3001913,远行鞋子,150135,107,脚,4,橙/传说,1,0,1,1,23,src/conf/conf_item.erl:34462
3001914,远行鞋子,150135,107,脚,4,橙/传说,1,0,1,1,24,src/conf/conf_item.erl:34479
3001915,远行鞋子,150135,107,脚,4,橙/传说,1,0,1,1,25,src/conf/conf_item.erl:34496
3001916,远行鞋子,150135,107,脚,4,橙/传说,1,0,1,1,26,src/conf/conf_item.erl:34513
3001917,远行鞋子,150135,107,脚,4,橙/传说,1,0,1,1,27,src/conf/conf_item.erl:34530
3001918,远行鞋子,150135,107,脚,4,橙/传说,1,0,1,1,28,src/conf/conf_item.erl:34547
3001919,远行鞋子,150135,107,脚,4,橙/传说,1,0,1,1,29,src/conf/conf_item.erl:34564
3001920,远行鞋子,150135,107,脚,4,橙/传说,1,0,1,1,30,src/conf/conf_item.erl:34581
3001921,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,31,src/conf/conf_item.erl:34598
3001922,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,32,src/conf/conf_item.erl:34615
3001923,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,33,src/conf/conf_item.erl:34632
3001924,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,34,src/conf/conf_item.erl:34649
3001925,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,35,src/conf/conf_item.erl:34666
3001926,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,36,src/conf/conf_item.erl:34683
3001927,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,37,src/conf/conf_item.erl:34700
3001928,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,38,src/conf/conf_item.erl:34717
3001929,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,39,src/conf/conf_item.erl:34734
3001930,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,40,src/conf/conf_item.erl:34751
3001931,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,41,src/conf/conf_item.erl:34768
3001932,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,42,src/conf/conf_item.erl:34785
3001933,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,43,src/conf/conf_item.erl:34802
3001934,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,44,src/conf/conf_item.erl:34819
3001935,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,45,src/conf/conf_item.erl:34836
3001936,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,46,src/conf/conf_item.erl:34853
3001937,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,47,src/conf/conf_item.erl:34870
3001938,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,48,src/conf/conf_item.erl:34887
3001939,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,49,src/conf/conf_item.erl:34904
3001940,拓荒鞋子,150142,107,脚,4,橙/传说,1,0,1,1,50,src/conf/conf_item.erl:34921
3001941,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,51,src/conf/conf_item.erl:34938
3001942,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,52,src/conf/conf_item.erl:34955
3001943,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,53,src/conf/conf_item.erl:34972
3001944,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,54,src/conf/conf_item.erl:34989
3001945,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,55,src/conf/conf_item.erl:35006
3001946,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,56,src/conf/conf_item.erl:35023
3001947,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,57,src/conf/conf_item.erl:35040
3001948,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,58,src/conf/conf_item.erl:35057
3001949,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,59,src/conf/conf_item.erl:35074
3001950,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,60,src/conf/conf_item.erl:35091
3001951,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,61,src/conf/conf_item.erl:35108
3001952,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,62,src/conf/conf_item.erl:35125
3001953,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,63,src/conf/conf_item.erl:35142
3001954,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,64,src/conf/conf_item.erl:35159
3001955,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,65,src/conf/conf_item.erl:35176
3001956,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,66,src/conf/conf_item.erl:35193
3001957,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,67,src/conf/conf_item.erl:35210
3001958,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,68,src/conf/conf_item.erl:35227
3001959,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,69,src/conf/conf_item.erl:35244
3001960,远征鞋子,150149,107,脚,4,橙/传说,1,0,1,1,70,src/conf/conf_item.erl:35261
3001961,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,71,src/conf/conf_item.erl:35278
3001962,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,72,src/conf/conf_item.erl:35295
3001963,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,73,src/conf/conf_item.erl:35312
3001964,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,74,src/conf/conf_item.erl:35329
3001965,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,75,src/conf/conf_item.erl:35346
3001966,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,76,src/conf/conf_item.erl:35363
3001967,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,77,src/conf/conf_item.erl:35380
3001968,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,78,src/conf/conf_item.erl:35397
3001969,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,79,src/conf/conf_item.erl:35414
3001970,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,80,src/conf/conf_item.erl:35431
3001971,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,81,src/conf/conf_item.erl:35448
3001972,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,82,src/conf/conf_item.erl:35465
3001973,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,83,src/conf/conf_item.erl:35482
3001974,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,84,src/conf/conf_item.erl:35499
3001975,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,85,src/conf/conf_item.erl:35516
3001976,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,86,src/conf/conf_item.erl:35533
3001977,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,87,src/conf/conf_item.erl:35550
3001978,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,88,src/conf/conf_item.erl:35567
3001979,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,89,src/conf/conf_item.erl:35584
3001980,破境鞋子,150156,107,脚,4,橙/传说,1,0,1,1,90,src/conf/conf_item.erl:35601
3001981,启程项链,150123,109,项链,4,橙/传说,1,0,1,1,1,src/conf/conf_item.erl:35618
3001982,启程项链,150123,109,项链,4,橙/传说,1,0,1,1,2,src/conf/conf_item.erl:35635
3001983,启程项链,150123,109,项链,4,橙/传说,1,0,1,1,3,src/conf/conf_item.erl:35652
3001984,启程项链,150123,109,项链,4,橙/传说,1,0,1,1,4,src/conf/conf_item.erl:35669
3001985,启程项链,150123,109,项链,4,橙/传说,1,0,1,1,5,src/conf/conf_item.erl:35686
3001986,启程项链,150123,109,项链,4,橙/传说,1,0,1,1,6,src/conf/conf_item.erl:35703
3001987,启程项链,150123,109,项链,4,橙/传说,1,0,1,1,7,src/conf/conf_item.erl:35720
3001988,启程项链,150123,109,项链,4,橙/传说,1,0,1,1,8,src/conf/conf_item.erl:35737
3001989,启程项链,150123,109,项链,4,橙/传说,1,0,1,1,9,src/conf/conf_item.erl:35754
3001990,启程项链,150123,109,项链,4,橙/传说,1,0,1,1,10,src/conf/conf_item.erl:35771
3001991,寻路项链,150130,109,项链,4,橙/传说,1,0,1,1,11,src/conf/conf_item.erl:35788
3001992,寻路项链,150130,109,项链,4,橙/传说,1,0,1,1,12,src/conf/conf_item.erl:35805
3001993,寻路项链,150130,109,项链,4,橙/传说,1,0,1,1,13,src/conf/conf_item.erl:35822
3001994,寻路项链,150130,109,项链,4,橙/传说,1,0,1,1,14,src/conf/conf_item.erl:35839
3001995,寻路项链,150130,109,项链,4,橙/传说,1,0,1,1,15,src/conf/conf_item.erl:35856
3001996,寻路项链,150130,109,项链,4,橙/传说,1,0,1,1,16,src/conf/conf_item.erl:35873
3001997,寻路项链,150130,109,项链,4,橙/传说,1,0,1,1,17,src/conf/conf_item.erl:35890
3001998,寻路项链,150130,109,项链,4,橙/传说,1,0,1,1,18,src/conf/conf_item.erl:35907
3001999,寻路项链,150130,109,项链,4,橙/传说,1,0,1,1,19,src/conf/conf_item.erl:35924
3002000,寻路项链,150130,109,项链,4,橙/传说,1,0,1,1,20,src/conf/conf_item.erl:35941
3002001,远行项链,150137,109,项链,4,橙/传说,1,0,1,1,21,src/conf/conf_item.erl:35958
3002002,远行项链,150137,109,项链,4,橙/传说,1,0,1,1,22,src/conf/conf_item.erl:35975
3002003,远行项链,150137,109,项链,4,橙/传说,1,0,1,1,23,src/conf/conf_item.erl:35992
3002004,远行项链,150137,109,项链,4,橙/传说,1,0,1,1,24,src/conf/conf_item.erl:36009
3002005,远行项链,150137,109,项链,4,橙/传说,1,0,1,1,25,src/conf/conf_item.erl:36026
3002006,远行项链,150137,109,项链,4,橙/传说,1,0,1,1,26,src/conf/conf_item.erl:36043
3002007,远行项链,150137,109,项链,4,橙/传说,1,0,1,1,27,src/conf/conf_item.erl:36060
3002008,远行项链,150137,109,项链,4,橙/传说,1,0,1,1,28,src/conf/conf_item.erl:36077
3002009,远行项链,150137,109,项链,4,橙/传说,1,0,1,1,29,src/conf/conf_item.erl:36094
3002010,远行项链,150137,109,项链,4,橙/传说,1,0,1,1,30,src/conf/conf_item.erl:36111
3002011,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,31,src/conf/conf_item.erl:36128
3002012,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,32,src/conf/conf_item.erl:36145
3002013,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,33,src/conf/conf_item.erl:36162
3002014,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,34,src/conf/conf_item.erl:36179
3002015,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,35,src/conf/conf_item.erl:36196
3002016,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,36,src/conf/conf_item.erl:36213
3002017,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,37,src/conf/conf_item.erl:36230
3002018,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,38,src/conf/conf_item.erl:36247
3002019,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,39,src/conf/conf_item.erl:36264
3002020,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,40,src/conf/conf_item.erl:36281
3002021,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,41,src/conf/conf_item.erl:36298
3002022,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,42,src/conf/conf_item.erl:36315
3002023,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,43,src/conf/conf_item.erl:36332
3002024,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,44,src/conf/conf_item.erl:36349
3002025,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,45,src/conf/conf_item.erl:36366
3002026,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,46,src/conf/conf_item.erl:36383
3002027,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,47,src/conf/conf_item.erl:36400
3002028,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,48,src/conf/conf_item.erl:36417
3002029,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,49,src/conf/conf_item.erl:36434
3002030,拓荒项链,150144,109,项链,4,橙/传说,1,0,1,1,50,src/conf/conf_item.erl:36451
3002031,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,51,src/conf/conf_item.erl:36468
3002032,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,52,src/conf/conf_item.erl:36485
3002033,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,53,src/conf/conf_item.erl:36502
3002034,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,54,src/conf/conf_item.erl:36519
3002035,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,55,src/conf/conf_item.erl:36536
3002036,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,56,src/conf/conf_item.erl:36553
3002037,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,57,src/conf/conf_item.erl:36570
3002038,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,58,src/conf/conf_item.erl:36587
3002039,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,59,src/conf/conf_item.erl:36604
3002040,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,60,src/conf/conf_item.erl:36621
3002041,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,61,src/conf/conf_item.erl:36638
3002042,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,62,src/conf/conf_item.erl:36655
3002043,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,63,src/conf/conf_item.erl:36672
3002044,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,64,src/conf/conf_item.erl:36689
3002045,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,65,src/conf/conf_item.erl:36706
3002046,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,66,src/conf/conf_item.erl:36723
3002047,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,67,src/conf/conf_item.erl:36740
3002048,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,68,src/conf/conf_item.erl:36757
3002049,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,69,src/conf/conf_item.erl:36774
3002050,远征项链,150151,109,项链,4,橙/传说,1,0,1,1,70,src/conf/conf_item.erl:36791
3002051,破境项链,150158,109,项链,4,橙/传说,1,0,1,1,71,src/conf/conf_item.erl:36808
3002052,破境项链,150158,109,项链,4,橙/传说,1,0,1,1,72,src/conf/conf_item.erl:36825
3002053,破境项链,150158,109,项链,4,橙/传说,1,0,1,1,73,src/conf/conf_item.erl:36842
3002054,破境项链,150158,109,项链,4,橙/传说,1,0,1,1,74,src/conf/conf_item.erl:36859
3002055,破境项链,150158,109,项链,4,橙/传说,1,0,1,1,75,src/conf/conf_item.erl:36876
3002056,破境项链,150158,109,项链,4,橙/传说,1,0,1,1,76,src/conf/conf_item.erl:36893
3002057,破境项链,150158,109,项链,4,橙/传说,1,0,1,1,77,src/conf/conf_item.erl:36910
3002058,破境项链,150158,109,项链,4,橙/传说,1,0,1,1,78,src/conf/conf_item.erl:36927
3002059,破境项链,150158,109,项链,4,橙/传说,1,0,1,1,79,src/conf/conf_item.erl:36944
3002060,破境项链,150158,109,项链,4,橙/传说,1,0,1,1,80,src/conf/conf_item.erl:36961
3002061,破境项链,150158,109,项链,4,橙/传说,1,0,1,1,81,src/conf/conf_item.erl:36978
3002062,破境项链,150158,109,项链,4,橙/传说,1,0,1,1,82,src/conf/conf_item.erl:36995
3002063,破境项链,150158,109,项链,4,橙/传说,1,0,1,1,83,src/conf/conf_item.erl:37012
